date,spx,dji,ixic,rut
1999-02-01,1273.0,9345.7002,2510.0901,426.08
1999-02-02,1261.99,9274.1201,2463.4199,421.73
1999-02-03,1272.0699,9366.8096,2493.4099,423.74
1999-02-04,1248.49,9304.5,2410.0701,417.79
1999-02-05,1239.4,9304.2402,2373.6201,412.72
1999-02-08,1243.77,9291.1104,2404.9199,411.33
1999-02-09,1216.14,9133.0303,2310.79,403.13
1999-02-10,1223.55,9177.3096,2309.5,397.96
1999-02-11,1254.04,9363.46,2405.55,406.16
1999-02-12,1230.13,9274.8896,2321.8899,398.44
1999-02-16,1241.87,9297.0303,2313.8701,396.4
1999-02-17,1224.03,9195.4697,2248.9099,389.54
1999-02-18,1237.28,9298.6299,2260.55,391.09
1999-02-19,1239.22,9339.9502,2283.6001,392.3
1999-02-22,1272.14,9552.6797,2342.01,397.82
1999-02-23,1271.1801,9544.4199,2376.3501,399.01
1999-02-24,1253.41,9399.6699,2339.3799,395.26
1999-02-25,1245.02,9366.3398,2326.8201,392.69
1999-02-26,1238.33,9306.5801,2288.03,392.26
1999-03-01,1236.16,9324.7803,2295.1799,394.39
1999-03-02,1225.5,9297.6104,2259.03,394.43
1999-03-03,1227.7,9275.8799,2265.2,391.95
1999-03-04,1246.64,9467.4004,2292.8899,394.02
1999-03-05,1275.47,9736.0801,2337.1101,398.01
1999-03-08,1282.73,9727.6104,2397.6201,400.06
1999-03-09,1279.84,9693.7598,2392.9399,399.2
1999-03-10,1286.84,9772.8398,2406.0,401.12
1999-03-11,1297.6801,9897.4404,2412.25,401.08
1999-03-12,1294.59,9876.3496,2381.53,398.38
1999-03-15,1307.26,9958.7695,2431.4399,400.84
1999-03-16,1306.38,9930.4697,2439.27,399.17
1999-03-17,1297.8199,9879.4102,2428.97,398.43
1999-03-18,1316.55,9997.6201,2462.96,399.55
1999-03-19,1299.29,9903.5498,2421.27,396.58
1999-03-22,1297.01,9890.5098,2395.9399,393.2
1999-03-23,1262.14,9671.8301,2322.8401,383.37
1999-03-24,1268.59,9666.8398,2365.28,384.4
1999-03-25,1289.99,9836.3896,2434.8,392.99
1999-03-26,1282.8,9822.2402,2419.1699,393.92
1999-03-29,1310.17,10006.7803,2492.8401,399.76
1999-03-30,1300.75,9913.2598,2480.29,398.78
1999-03-31,1286.37,9786.1602,2461.3999,397.63
1999-04-01,1293.72,9832.5098,2493.3701,398.74
1999-04-05,1321.12,10007.3301,2560.0601,402.29
1999-04-06,1317.89,9963.4902,2563.1699,401.08
1999-04-07,1326.89,10085.3096,2544.4299,397.77
1999-04-08,1343.98,10197.7002,2573.3899,399.89
1999-04-09,1348.35,10173.8398,2593.05,405.86
1999-04-12,1358.63,10339.5098,2598.8101,412.32
1999-04-13,1349.8199,10395.0098,2583.5,417.24
1999-04-14,1328.4399,10411.6602,2507.28,417.39
1999-04-15,1322.85,10462.7197,2521.77,417.77
1999-04-16,1319.0,10493.8896,2484.04,421.58
1999-04-19,1289.48,10440.5303,2345.6101,412.41
1999-04-20,1306.17,10448.5498,2409.6399,415.34
1999-04-21,1336.12,10581.4199,2489.0801,426.57
1999-04-22,1358.8199,10727.1797,2561.6101,428.85
1999-04-23,1356.85,10689.6699,2590.6899,431.73
1999-04-26,1360.04,10718.5898,2652.05,434.97
1999-04-27,1362.8,10831.71,2602.4099,435.16
1999-04-28,1350.91,10845.4502,2550.3701,433.53
1999-04-29,1342.83,10878.3799,2528.4399,432.85
1999-04-30,1335.1801,10789.04,2542.8601,432.81
1999-05-03,1354.63,11014.6904,2535.5801,433.28
1999-05-04,1332.0,10886.1104,2485.1201,432.59
1999-05-05,1347.3101,10955.4102,2534.45,434.27
1999-05-06,1332.05,10946.8203,2472.28,433.38
1999-05-07,1345.0,11031.5898,2503.6201,436.11
1999-05-10,1340.3,11007.25,2526.3899,441.85
1999-05-11,1355.61,11026.1504,2566.6799,446.81
1999-05-12,1364.0,11000.3701,2606.54,449.26
1999-05-13,1367.5601,11107.1904,2582.0,450.84
1999-05-14,1337.8,10913.3203,2527.8601,443.13
1999-05-17,1339.49,10853.4697,2561.8401,441.35
1999-05-18,1333.3199,10836.9502,2558.3601,442.45
1999-05-19,1344.23,10887.3896,2577.3999,446.14
1999-05-20,1338.83,10866.7402,2542.23,448.02
1999-05-21,1330.29,10829.2803,2520.1399,449.14
1999-05-24,1306.65,10654.6699,2453.6599,440.39
1999-05-25,1284.4,10531.0898,2380.8999,434.45
1999-05-26,1304.76,10702.1602,2427.1799,435.41
1999-05-27,1281.41,10466.9297,2419.1499,432.92
1999-05-28,1301.84,10559.7402,2470.52,438.68
1999-06-01,1294.26,10596.2598,2412.03,437.46
1999-06-02,1294.8101,10577.8896,2432.4099,436.74
1999-06-03,1299.54,10663.6904,2403.3201,435.98
1999-06-04,1327.75,10799.8398,2478.3401,442.33
1999-06-07,1334.52,10909.3799,2524.21,446.65
1999-06-08,1317.33,10765.6396,2474.5601,443.76
1999-06-09,1318.64,10690.29,2519.3501,445.19
1999-06-10,1302.8199,10621.2695,2484.6201,442.27
1999-06-11,1293.64,10490.5098,2447.8799,438.01
1999-06-14,1294.0,10563.3301,2398.3101,431.53
1999-06-15,1301.16,10594.9902,2414.6699,434.01
1999-06-16,1330.41,10784.9502,2517.8301,441.2
1999-06-17,1339.9,10841.6299,2544.1499,443.38
1999-06-18,1342.84,10855.5596,2563.4399,445.05
1999-06-21,1349.0,10815.9805,2630.28,449.44
1999-06-22,1335.88,10721.6299,2580.26,447.33
1999-06-23,1333.0601,10666.8604,2598.1201,447.04
1999-06-24,1315.78,10534.8301,2553.99,443.16
1999-06-25,1315.3101,10552.5596,2552.6499,443.11
1999-06-28,1331.35,10655.1504,2602.4399,448.61
1999-06-29,1351.45,10815.3496,2642.1101,454.08
1999-06-30,1372.71,10970.7998,2686.1201,457.68
1999-07-01,1380.96,11066.4199,2706.1799,454.42
1999-07-02,1391.22,11139.2402,2741.02,456.51
1999-07-06,1388.12,11135.1201,2736.78,456.55
1999-07-07,1395.86,11187.3604,2743.04,452.69
1999-07-08,1394.42,11126.8896,2771.8601,454.75
1999-07-09,1403.28,11193.7002,2793.0701,457.98
1999-07-12,1399.1,11200.9805,2790.4399,459.3
1999-07-13,1393.5601,11175.0195,2778.23,458.11
1999-07-14,1398.17,11148.0996,2818.1299,461.46
1999-07-15,1409.62,11186.4102,2839.3701,465.8
1999-07-16,1418.78,11209.8398,2864.48,465.26
1999-07-19,1407.65,11187.6797,2830.29,461.37
1999-07-20,1377.1,10996.1299,2732.1799,453.55
1999-07-21,1379.29,11002.7803,2761.77,454.63
1999-07-22,1360.97,10969.2197,2684.4399,451.49
1999-07-23,1356.9399,10910.96,2692.3999,448.38
1999-07-26,1347.76,10863.1602,2619.1899,442.87
1999-07-27,1362.84,10979.04,2679.3301,446.48
1999-07-28,1365.4,10972.0703,2705.8401,446.61
1999-07-29,1341.03,10791.29,2640.01,441.58
1999-07-30,1328.72,10655.1504,2638.49,444.77
1999-08-02,1328.05,10645.96,2623.6299,442.63
1999-08-03,1322.1801,10677.3096,2587.99,436.28
1999-08-04,1305.33,10674.7695,2540.0,429.7
1999-08-05,1313.71,10793.8203,2565.8301,429.75
1999-08-06,1300.29,10714.0303,2547.97,428.04
1999-08-09,1297.8,10707.7002,2518.98,425.89
1999-08-10,1281.4301,10655.1504,2490.1101,422.82
1999-08-11,1301.9301,10787.7998,2564.98,428.19
1999-08-12,1298.16,10789.3896,2549.49,428.82
1999-08-13,1327.6801,10973.6504,2637.8101,434.05
1999-08-16,1330.77,11046.79,2645.28,433.82
1999-08-17,1344.16,11117.0801,2671.23,436.0
1999-08-18,1332.84,10991.3799,2657.73,433.1
1999-08-19,1323.59,10963.8398,2621.4299,432.77
1999-08-20,1336.61,11100.6104,2648.3301,434.38
1999-08-23,1360.22,11299.7598,2719.5701,437.25
1999-08-24,1363.5,11283.2998,2752.3701,437.12
1999-08-25,1381.79,11326.04,2805.6001,437.86
1999-08-26,1362.01,11198.4502,2774.6201,436.02
1999-08-27,1348.27,11090.1699,2758.8999,432.45
1999-08-30,1324.02,10914.1299,2712.6899,427.36
1999-08-31,1320.41,10829.2803,2739.3501,427.83
1999-09-01,1331.0699,10937.8799,2750.8,430.99
1999-09-02,1319.11,10843.21,2734.24,427.42
1999-09-03,1357.24,11078.4502,2843.1101,435.97
1999-09-07,1350.45,11034.1299,2837.26,438.24
1999-09-08,1344.15,11036.3398,2808.74,435.9
1999-09-09,1347.66,11079.4004,2852.02,437.77
1999-09-10,1351.66,11028.4297,2887.0601,441.19
1999-09-13,1344.13,11030.3301,2844.77,439.65
1999-09-14,1336.29,10910.3301,2868.29,438.24
1999-09-15,1317.97,10801.4199,2814.1699,436.33
1999-09-16,1318.48,10737.46,2806.72,430.25
1999-09-17,1335.42,10803.6299,2869.6201,434.45
1999-09-20,1335.53,10823.9004,2886.1499,433.2
1999-09-21,1307.58,10598.4697,2821.1001,426.5
1999-09-22,1310.51,10524.0703,2858.1599,427.53
1999-09-23,1280.41,10318.5898,2749.8301,420.21
1999-09-24,1277.36,10279.3301,2740.4099,417.09
1999-09-27,1283.3101,10303.3896,2761.75,421.86
1999-09-28,1282.2,10275.5303,2756.25,418.49
1999-09-29,1268.37,10213.4805,2730.27,421.52
1999-09-30,1282.71,10336.9502,2746.1599,427.3
1999-10-01,1282.8101,10273.0,2736.8501,423.53
1999-10-04,1304.6,10401.2305,2795.97,426.61
1999-10-05,1301.35,10400.5898,2799.6699,426.01
1999-10-06,1325.4,10588.3398,2857.21,429.76
1999-10-07,1317.64,10537.0498,2860.7,428.11
1999-10-08,1336.02,10649.7598,2886.5701,427.71
1999-10-11,1335.21,10648.1797,2915.95,430.19
1999-10-12,1313.04,10417.0596,2872.4299,424.68
1999-10-13,1285.55,10232.1602,2801.27,419.32
1999-10-14,1283.42,10286.6104,2806.8401,419.31
1999-10-15,1247.41,10019.71,2731.8301,414.7
1999-10-18,1254.13,10116.2803,2689.1499,408.9
1999-10-19,1261.3199,10204.9297,2688.1799,410.93
1999-10-20,1289.4301,10392.3604,2788.1299,413.94
1999-10-21,1283.61,10297.6904,2801.95,414.27
1999-10-22,1301.65,10470.25,2816.52,418.69
1999-10-25,1293.63,10349.9297,2815.95,417.76
1999-10-26,1281.91,10302.1299,2811.47,415.79
1999-10-27,1296.71,10394.8896,2802.52,416.77
1999-10-28,1342.4399,10622.5303,2875.22,422.81
1999-10-29,1362.9301,10729.8604,2966.4299,428.64
1999-11-01,1354.12,10648.5098,2967.6499,431.82
1999-11-02,1347.74,10581.8398,2981.6299,432.39
1999-11-03,1354.9301,10609.0596,3028.51,438.46
1999-11-04,1362.64,10639.6396,3055.95,439.9
1999-11-05,1370.23,10704.4805,3102.29,442.41
1999-11-08,1377.01,10718.8496,3143.97,445.07
1999-11-09,1365.28,10617.3203,3125.04,446.28
1999-11-10,1373.46,10597.7402,3155.96,448.72
1999-11-11,1381.46,10595.2998,3197.29,447.49
1999-11-12,1396.0601,10769.3203,3221.1499,449.69
1999-11-15,1394.39,10760.75,3219.54,452.97
1999-11-16,1420.0699,10932.3301,3295.52,456.88
1999-11-17,1410.71,10883.0898,3269.3899,457.07
1999-11-18,1424.9399,11035.7002,3347.1101,462.04
1999-11-19,1422.0,11003.8896,3369.25,461.27
1999-11-22,1420.9399,11089.5195,3392.5601,460.77
1999-11-23,1404.64,10995.6299,3342.8701,454.45
1999-11-24,1417.08,11008.1699,3420.5,455.93
1999-11-26,1416.62,10988.9102,3447.8101,458.94
1999-11-29,1407.83,10947.9199,3421.3701,456.95
1999-11-30,1388.91,10877.8096,3336.1599,454.08
1999-12-01,1397.72,10998.3896,3353.71,453.67
1999-12-02,1409.04,11039.0596,3452.78,460.44
1999-12-03,1433.3,11286.1797,3520.6299,464.58
1999-12-06,1423.33,11225.0098,3546.01,465.75
1999-12-07,1409.17,11106.6504,3586.9199,465.7
1999-12-08,1403.88,11068.1201,3586.0801,468.84
1999-12-09,1408.11,11134.79,3594.1699,464.9
1999-12-10,1417.04,11224.7002,3620.24,466.71
1999-12-13,1415.22,11192.5898,3658.1699,470.38
1999-12-14,1403.17,11160.1699,3571.6599,462.75
1999-12-15,1413.33,11225.3203,3621.95,461.32
1999-12-16,1418.78,11244.8896,3715.0601,465.26
1999-12-17,1421.03,11257.4297,3753.0601,466.21
1999-12-20,1418.09,11144.2695,3783.8701,467.19
1999-12-21,1433.4301,11200.54,3911.1499,475.79
1999-12-22,1436.13,11203.5996,3937.3,477.94
1999-12-23,1458.34,11405.7598,3969.4399,482.43
1999-12-27,1457.1,11391.0801,3975.3799,484.46
1999-12-28,1457.66,11476.71,3972.1101,488.48
1999-12-29,1463.46,11484.6602,4041.46,497.01
1999-12-30,1464.47,11452.8604,4036.8701,496.59
1999-12-31,1469.25,11497.1201,4069.3101,504.75
2000-01-03,1455.22,11357.5098,4131.1499,496.42
2000-01-04,1399.42,10997.9297,3901.6899,478.38
2000-01-05,1402.11,11122.6504,3877.54,478.83
2000-01-06,1403.45,11253.2598,3727.1299,475.34
2000-01-07,1441.47,11522.5596,3882.6201,488.31
2000-01-10,1457.6,11572.2002,4049.6699,501.89
2000-01-11,1438.5601,11511.0801,3921.1899,492.61
2000-01-12,1432.25,11551.0996,3850.02,490.04
2000-01-13,1449.6801,11582.4297,3957.21,501.19
2000-01-14,1465.15,11722.9805,4064.27,507.56
2000-01-18,1455.14,11560.7197,4130.8101,513.46
2000-01-19,1455.9,11489.3604,4151.29,520.02
2000-01-20,1445.5699,11351.2998,4189.5098,527.28
2000-01-21,1441.36,11251.71,4235.3999,533.94
2000-01-24,1401.53,11008.1699,4096.0801,522.95
2000-01-25,1410.03,11029.8896,4167.4102,521.59
2000-01-26,1404.09,11032.9902,4069.9099,521.04
2000-01-27,1398.5601,11028.0195,4039.5601,517.02
2000-01-28,1360.16,10738.8701,3887.0701,504.62
2000-01-31,1394.46,10940.5303,3940.3501,496.23
2000-02-01,1409.28,11041.0498,4051.98,503.75
2000-02-02,1409.12,11003.2002,4073.96,509.89
2000-02-03,1424.97,11013.4404,4210.98,521.63
2000-02-04,1424.37,10963.7998,4244.1401,525.52
2000-02-07,1424.24,10905.79,4321.77,532.39
2000-02-08,1441.72,10957.5996,4427.5,537.49
2000-02-09,1411.71,10699.1602,4363.2402,536.0
2000-02-10,1416.83,10643.6299,4485.6299,542.21
2000-02-11,1387.12,10425.21,4395.4502,537.1
2000-02-14,1389.9399,10519.8398,4418.5498,539.94
2000-02-15,1402.05,10718.0898,4420.77,540.24
2000-02-16,1387.67,10561.4102,4427.6499,547.76
2000-02-17,1388.26,10514.5703,4548.9199,558.42
2000-02-18,1346.09,10219.5195,4411.7402,545.68
2000-02-22,1352.17,10304.8398,4382.1201,540.95
2000-02-23,1360.6899,10225.7305,4550.3301,549.91
2000-02-24,1353.4301,10092.6299,4617.6499,554.04
2000-02-25,1333.36,9862.1201,4590.5,556.74
2000-02-28,1348.05,10038.6504,4577.8501,557.68
2000-02-29,1366.42,10128.3096,4696.6899,577.71
2000-03-01,1379.1899,10137.9297,4784.0801,588.35
2000-03-02,1381.76,10164.9199,4754.5098,584.04
2000-03-03,1409.17,10367.2002,4914.79,597.88
2000-03-06,1391.28,10170.5,4904.8501,601.64
2000-03-07,1355.62,9796.0303,4847.8398,595.47
2000-03-08,1366.7,9856.5303,4897.2598,594.68
2000-03-09,1401.6899,10010.7305,5046.8599,606.05
2000-03-10,1395.0699,9928.8203,5048.6201,603.81
2000-03-13,1383.62,9947.1299,4907.2402,590.14
2000-03-14,1359.15,9811.2402,4706.6299,572.99
2000-03-15,1392.14,10131.4102,4582.6201,558.87
2000-03-16,1458.47,10630.5996,4717.3901,574.24
2000-03-17,1464.47,10595.2305,4798.1299,574.77
2000-03-20,1456.63,10680.2402,4610.0,549.2
2000-03-21,1493.87,10907.3398,4711.6802,552.79
2000-03-22,1500.64,10866.7002,4864.75,571.19
2000-03-23,1527.35,11119.8604,4940.6099,573.79
2000-03-24,1527.46,11112.7197,4963.0298,574.01
2000-03-27,1523.86,11025.8496,4958.5601,573.65
2000-03-28,1507.73,10936.1104,4833.8901,559.04
2000-03-29,1508.52,11018.7197,4644.6699,543.0
2000-03-30,1487.92,10980.25,4457.8901,531.57
2000-03-31,1498.58,10921.9199,4572.8301,539.09
2000-04-03,1505.97,11221.9297,4223.6802,516.04
2000-04-04,1494.73,11164.8398,4148.8901,506.12
2000-04-05,1487.37,11033.9199,4169.2202,518.04
2000-04-06,1501.34,11114.2695,4267.5601,532.5
2000-04-07,1516.35,11111.4805,4446.4502,542.99
2000-04-10,1504.46,11186.5596,4188.2002,518.66
2000-04-11,1500.59,11287.0801,4055.8999,510.13
2000-04-12,1467.17,11125.1299,3769.6299,493.44
2000-04-13,1440.51,10923.5498,3676.78,489.22
2000-04-14,1356.5601,10305.7695,3321.29,453.72
2000-04-17,1401.4399,10582.5098,3539.1599,459.26
2000-04-18,1441.61,10767.4199,3793.5701,486.09
2000-04-19,1427.47,10674.96,3706.4099,486.23
2000-04-20,1434.54,10844.0498,3643.8799,481.84
2000-04-24,1429.86,10906.0996,3482.48,468.54
2000-04-25,1477.4399,11124.8203,3711.23,489.03
2000-04-26,1460.99,10945.5,3630.0901,484.24
2000-04-27,1464.92,10888.0996,3774.03,494.58
2000-04-28,1452.4301,10733.9102,3860.6599,506.25
2000-05-01,1468.25,10811.7803,3958.0801,518.93
2000-05-02,1446.29,10731.1201,3785.45,505.35
2000-05-03,1415.1,10480.1299,3707.3101,495.56
2000-05-04,1409.5699,10412.4902,3720.24,501.91
2000-05-05,1432.63,10577.8604,3816.8201,512.84
2000-05-08,1424.17,10603.6299,3669.3799,500.08
2000-05-09,1412.14,10536.75,3585.01,490.86
2000-05-10,1383.05,10367.7803,3384.73,474.28
2000-05-11,1407.8101,10545.9697,3499.5801,489.39
2000-05-12,1420.96,10609.3701,3529.0601,490.94
2000-05-15,1452.36,10807.7803,3607.6499,497.81
2000-05-16,1466.04,10934.5703,3717.5701,505.98
2000-05-17,1447.8,10769.7402,3644.96,499.66
2000-05-18,1437.21,10777.2803,3538.71,490.95
2000-05-19,1406.95,10626.8496,3390.3999,479.7
2000-05-22,1400.72,10542.5498,3364.21,471.67
2000-05-23,1373.86,10422.2695,3164.55,459.01
2000-05-24,1399.05,10535.3496,3270.6101,461.74
2000-05-25,1381.52,10323.9199,3205.3501,456.17
2000-05-26,1378.02,10299.2402,3205.1101,457.37
2000-05-30,1422.45,10527.1299,3459.48,476.7
2000-05-31,1420.6,10522.3301,3400.9099,476.18
2000-06-01,1448.8101,10652.2002,3582.5,492.47
2000-06-02,1477.26,10794.7598,3813.3799,513.03
2000-06-05,1467.63,10815.2998,3821.76,513.3
2000-06-06,1457.84,10735.5703,3756.3701,511.65
2000-06-07,1471.36,10812.8604,3839.26,516.54
2000-06-08,1461.67,10668.7197,3825.5601,514.54
2000-06-09,1456.95,10614.0596,3874.8401,523.06
2000-06-12,1446.0,10564.21,3767.9099,508.51
2000-06-13,1469.4399,10621.8398,3851.0601,513.75
2000-06-14,1470.54,10687.9502,3797.4099,509.67
2000-06-15,1478.73,10714.8203,3845.74,512.25
2000-06-16,1464.46,10449.2998,3860.5601,513.74
2000-06-19,1486.0,10557.8398,3989.8301,522.79
2000-06-20,1475.95,10435.1602,4013.3601,525.69
2000-06-21,1479.13,10497.7402,4064.01,527.61
2000-06-22,1452.1801,10376.1201,3936.8401,515.01
2000-06-23,1441.48,10404.75,3845.3401,510.41
2000-06-26,1455.3101,10542.9902,3912.1201,516.36
2000-06-27,1450.55,10504.46,3858.96,508.08
2000-06-28,1454.8199,10527.79,3940.3401,520.99
2000-06-29,1442.39,10398.04,3877.23,512.58
2000-06-30,1454.6,10447.8896,3966.1101,517.23
2000-07-03,1469.54,10560.6699,3991.9299,524.04
2000-07-05,1446.23,10483.5996,3863.1001,518.25
2000-07-06,1456.67,10481.4697,3960.5701,523.32
2000-07-07,1478.9,10635.9805,4023.2,528.22
2000-07-10,1475.62,10646.5801,3980.29,530.83
2000-07-11,1480.88,10727.1904,3956.4199,529.74
2000-07-12,1492.92,10783.7598,4099.5898,540.25
2000-07-13,1495.84,10788.71,4174.8599,542.76
2000-07-14,1509.98,10812.75,4246.1802,542.63
2000-07-17,1510.49,10804.2695,4274.6699,545.18
2000-07-18,1493.74,10739.9199,4177.1699,536.28
2000-07-19,1481.96,10696.0801,4055.6299,527.86
2000-07-20,1495.5699,10843.8701,4184.5601,534.75
2000-07-21,1480.1899,10733.5596,4094.45,522.7
2000-07-24,1464.29,10685.1201,3981.5701,514.25
2000-07-25,1474.47,10699.9697,4029.5701,514.33
2000-07-26,1452.42,10516.4805,3987.72,513.81
2000-07-27,1449.62,10586.1299,3842.23,501.61
2000-07-28,1419.89,10511.1699,3663.0,490.22
2000-07-31,1430.83,10521.9805,3766.99,500.64
2000-08-01,1438.1,10606.9502,3685.52,497.77
2000-08-02,1438.7,10687.5303,3658.46,500.22
2000-08-03,1452.5601,10706.5801,3759.8799,499.45
2000-08-04,1462.9301,10767.75,3787.3601,503.63
2000-08-07,1479.3199,10867.0098,3862.99,509.87
2000-08-08,1482.8,10976.8896,3848.55,508.72
2000-08-09,1472.87,10905.8301,3853.5,507.5
2000-08-10,1460.25,10908.7598,3759.99,501.65
2000-08-11,1471.84,11027.7998,3789.47,510.27
2000-08-14,1491.5601,11176.1396,3849.6899,514.48
2000-08-15,1484.4301,11067.0,3851.6599,509.93
2000-08-16,1479.85,11008.3896,3861.2,512.74
2000-08-17,1496.0699,11055.6396,3940.8701,516.46
2000-08-18,1491.72,11046.4805,3930.3401,515.51
2000-08-21,1499.48,11079.8096,3953.1499,516.45
2000-08-22,1498.13,11139.1504,3958.21,517.46
2000-08-23,1505.97,11144.6504,4011.01,517.88
2000-08-24,1508.3101,11182.7402,4053.28,523.3
2000-08-25,1506.45,11192.6299,4042.6799,525.11
2000-08-28,1514.09,11252.8398,4070.5901,526.48
2000-08-29,1509.84,11215.0996,4082.1699,529.63
2000-08-30,1502.59,11103.0098,4103.8101,532.33
2000-08-31,1517.6801,11215.0996,4206.3501,537.89
2000-09-01,1520.77,11238.7803,4234.3301,541.91
2000-09-05,1507.08,11260.6104,4143.1802,539.02
2000-09-06,1492.25,11310.6396,4013.3401,536.32
2000-09-07,1502.51,11259.8701,4098.3501,542.82
2000-09-08,1494.5,11220.6504,3978.4099,535.7
2000-09-11,1489.26,11195.4902,3896.3501,533.62
2000-09-12,1481.99,11233.2305,3849.51,532.43
2000-09-13,1484.91,11182.1797,3893.8899,534.0
2000-09-14,1480.87,11087.4697,3913.8601,539.21
2000-09-15,1465.8101,10927.0,3835.23,530.88
2000-09-18,1444.51,10808.5195,3726.52,516.68
2000-09-19,1459.9,10789.29,3865.6399,523.31
2000-09-20,1451.34,10687.9199,3897.4399,521.43
2000-09-21,1449.05,10765.5195,3828.8701,514.36
2000-09-22,1448.72,10847.3701,3803.76,518.82
2000-09-25,1439.03,10808.1504,3741.22,515.38
2000-09-26,1427.21,10631.3203,3689.1001,509.9
2000-09-27,1426.5699,10628.3604,3656.3,508.13
2000-09-28,1458.29,10824.0596,3778.3201,523.74
2000-09-29,1436.51,10650.9199,3672.8201,521.37
2000-10-02,1436.23,10700.1299,3568.8999,511.67
2000-10-03,1426.46,10719.7402,3455.8301,504.67
2000-10-04,1434.3199,10784.4805,3523.1001,507.49
2000-10-05,1436.28,10724.9199,3472.1001,502.67
2000-10-06,1408.99,10596.54,3361.01,491.02
2000-10-09,1402.03,10568.4297,3355.5601,489.53
2000-10-10,1387.02,10524.4004,3240.54,481.63
2000-10-11,1364.59,10413.79,3168.49,474.74
2000-10-12,1329.78,10034.5801,3074.6799,462.97
2000-10-13,1374.17,10192.1797,3316.77,480.39
2000-10-16,1374.62,10238.7998,3290.28,481.75
2000-10-17,1349.97,10089.71,3213.96,470.88
2000-10-18,1342.13,9975.0195,3171.5601,466.21
2000-10-19,1388.76,10142.9805,3418.6001,481.3
2000-10-20,1396.9301,10226.5898,3483.1399,487.45
2000-10-23,1395.78,10271.7197,3468.6899,489.96
2000-10-24,1398.13,10393.0703,3419.79,487.87
2000-10-25,1364.9,10326.4805,3229.5701,475.21
2000-10-26,1364.4399,10380.1201,3272.1799,479.76
2000-10-27,1379.58,10590.6201,3278.3601,479.85
2000-10-30,1398.66,10835.7695,3191.3999,482.72
2000-10-31,1429.4,10971.1396,3369.6299,497.68
2000-11-01,1421.22,10899.4697,3333.3899,495.18
2000-11-02,1428.3199,10880.5098,3429.02,506.97
2000-11-03,1426.6899,10817.9502,3451.5801,507.75
2000-11-06,1432.1899,10977.21,3416.21,503.96
2000-11-07,1431.87,10952.1797,3415.79,506.01
2000-11-08,1409.28,10907.0596,3231.7,500.68
2000-11-09,1400.14,10834.25,3200.3501,495.33
2000-11-10,1365.98,10602.9502,3028.99,480.9
2000-11-13,1351.26,10517.25,2966.72,476.55
2000-11-14,1382.95,10681.0596,3138.27,486.91
2000-11-15,1389.8101,10707.5996,3165.49,491.79
2000-11-16,1372.3199,10656.0303,3031.8799,481.64
2000-11-17,1367.72,10629.8701,3027.1899,482.61
2000-11-20,1342.62,10462.6504,2875.6399,470.24
2000-11-21,1347.35,10494.5,2871.45,466.79
2000-11-22,1322.36,10399.3203,2755.3401,457.9
2000-11-24,1341.77,10470.2305,2904.3799,471.87
2000-11-27,1348.97,10546.0703,2880.49,471.7
2000-11-28,1336.09,10507.5801,2734.98,459.02
2000-11-29,1341.9301,10629.1104,2706.9299,454.6
2000-11-30,1314.95,10414.4902,2597.9299,445.94
2000-12-01,1315.23,10373.54,2645.29,456.84
2000-12-04,1324.97,10560.9502,2615.75,450.39
2000-12-05,1376.54,10898.7197,2889.8,471.17
2000-12-06,1351.46,10664.3799,2796.5,463.54
2000-12-07,1343.55,10617.3604,2752.6599,461.1
2000-12-08,1369.89,10712.9102,2917.4299,479.07
2000-12-11,1380.2,10725.7998,3015.1001,487.23
2000-12-12,1371.1801,10768.2695,2931.77,477.76
2000-12-13,1359.99,10794.4404,2822.77,469.91
2000-12-14,1340.9301,10674.9902,2728.51,461.82
2000-12-15,1312.15,10434.96,2653.27,458.03
2000-12-18,1322.74,10645.4199,2624.52,463.25
2000-12-19,1305.6,10584.3701,2511.71,458.78
2000-12-20,1264.74,10318.9297,2332.78,443.8
2000-12-21,1274.86,10487.29,2340.1201,447.03
2000-12-22,1305.95,10635.5596,2517.02,462.99
2000-12-26,1315.1899,10692.4404,2493.52,466.63
2000-12-27,1328.92,10803.1602,2539.3501,479.3
2000-12-28,1334.22,10868.7598,2557.76,494.03
2000-12-29,1320.28,10787.9902,2470.52,483.53
2001-01-02,1283.27,10646.1504,2291.8601,462.49
